,Unnamed: 0,User-ID,ISBN,Book-Rating
2761,239198,146302,1400034779,8
2762,239207,146319,034543191X,10
2763,239307,146348,044990928X,10
2764,239528,146466,039575514X,7
2765,239649,146570,1573229571,7
2766,239742,146699,044021145X,5
2767,239838,146803,038542471X,9
2768,239921,146855,044023722X,7
2769,239953,146906,042518630X,10
2770,240014,146999,3518367064,6
2771,240036,147044,1573229571,8
2774,240236,147224,042511774X,10
2775,240362,147420,006092988X,8
2776,240384,147420,068983571X,10
2777,240622,147649,2070360075,9
2778,240688,147685,044023722X,7
2779,240751,147702,031298250X,8
2780,240766,147734,067976402X,8
2781,240951,147839,044023722X,8
2782,241084,147847,044021145X,5
2783,241179,147847,067169071X,7
2784,241335,147947,044023722X,6
2785,241366,147965,038572179X,8
2786,241546,148121,1400034779,8
2787,241889,148240,055321313X,7
2789,241912,148258,006093395X,7
2790,242076,148258,1878424319,7
2791,242139,148314,039304016X,9
2792,242253,148514,1558746218,10
2793,242255,148515,034543191X,8
2794,242353,148590,055356451X,9
2795,242381,148613,038529929X,4
2796,242431,148662,014025448X,9
2797,242449,148680,055356451X,5
2798,242499,148712,044661162X,6
2799,242518,148716,1573225789,5
2800,242545,148744,014025448X,9
2801,242574,148744,044021145X,10
2802,242602,148744,055321313X,7
2803,242641,148744,1558744150,8
2804,242646,148744,1573225789,8
2805,242670,148794,044021145X,8
2806,242751,148813,1558744150,9
2807,243101,149069,038529929X,10
2808,243171,149071,068484267X,7
2809,243198,149089,006019491X,5
2810,243296,149198,006101351X,6
2811,243338,149245,1878424319,5
2812,243361,149268,067976397X,8
2813,243362,149270,3404921038,8
2814,243563,149526,037541181X,5
2815,243567,149532,3453088433,5
2816,243666,149661,038548951X,8
2817,243678,149665,014023828X,5
2818,243730,149727,044021145X,8
2819,243798,149810,006101351X,9
2820,243819,149835,1400034779,9
2821,243863,149893,044022165X,10
2823,244274,149934,038531258X,5
2824,244401,150073,3404100263,7
2825,244424,150111,2070360423,7
2826,244526,150237,3257228007,7
2827,244643,150386,055356451X,8
2828,244747,150516,1558532161,7
2829,244796,150561,042517736X,7
2830,244990,150697,034538184X,7
2831,245398,150979,044022165X,7
2832,245464,150979,076790382X,9
2833,245477,150979,089480829X,7
2834,245480,150979,1558531025,10
2835,245539,151043,1573225126,10
2836,245593,151093,067976402X,10
2837,245693,151122,067976402X,8
2838,245694,151125,044021145X,10
2839,245695,151129,449911004,7
2840,245779,151263,014025448X,7
2841,245839,151370,155874262X,8
2842,245901,151420,8445071408,10
2843,245903,151420,8445071769,10
2844,245904,151420,8445071777,10
2845,246105,151589,155874262X,5
2846,246122,151608,006101351X,4
2847,246189,151643,1558744150,7
2848,246265,151762,044022165X,8
2849,246272,151762,3423620196,3
2850,246396,151824,039914370X,8
2851,246429,151846,1400034779,8
2852,246544,152020,038542471X,7
2853,246561,152036,1573225789,10
2854,246696,152186,034540288X,8
2855,246705,152186,042511774X,5
2856,246732,152186,055356451X,8
2857,246795,152243,044023722X,9
2858,246872,152309,038572179X,10
2859,246876,152309,039592720X,10
2860,246899,152330,044021145X,8
2861,247055,152435,038529929X,3
2862,247318,152524,067976402X,8
2863,247328,152562,014131088X,10
2864,247381,152582,038529929X,3
2865,247459,152645,076790382X,8
2866,247471,152648,067102535X,8
2867,247487,152651,068484267X,10
2868,247584,152770,089480829X,10
2869,247615,152820,067976402X,6
2870,247690,152939,042511774X,9
2871,247746,152946,055321313X,10
2872,247816,152990,042511774X,10
2873,247846,153032,067102535X,7
2874,247892,153042,076790351X,9
2875,248001,153095,3453088433,1
2876,248177,153322,014131088X,10
2877,248345,153473,1575666529,6
2878,248389,153513,042511774X,9
2879,248664,153662,006101351X,10
2880,249094,153662,037570504X,5
2881,249303,153662,042511774X,9
2882,249325,153662,042518630X,10
2883,249769,153662,055321313X,10
2884,249937,153662,067101420X,9
2885,250058,153662,067976402X,10
2886,250520,153662,1558744150,9
2887,250665,153718,044021145X,8
2888,250704,153718,1573229571,7
2889,250809,153797,067976402X,10
2890,250819,153818,039592720X,10
2891,251091,154070,067976402X,9
2893,251265,154261,3499108518,8
2894,251376,154345,039592720X,7
2895,251443,154354,044021145X,9
2896,251571,154469,044021145X,10
2897,251683,154529,067168390X,9
2898,251722,154543,068484267X,5
2899,251817,154610,155874262X,4
2900,251826,154627,039592720X,8
2901,251874,154675,155874262X,7
2902,251905,154703,038039586X,10
2903,251918,154730,042511774X,2
2904,251931,154736,044021145X,7
2905,251933,154742,067976402X,7
2906,252188,154975,080410753X,9
2907,252292,155013,006092988X,8
2908,252459,155067,3442720001,3
2909,252485,155122,1551668785,8
2910,252535,155146,067976402X,6
2911,252631,155173,014025448X,6
2912,252727,155231,087113375X,7
2913,252740,155258,089480829X,5
2914,252801,155332,155874262X,10
2915,252879,155368,044022165X,7
2916,252891,155376,1400034779,9
2917,253199,155778,006092988X,10
2918,253244,155807,044661162X,8
2919,253268,155816,044021145X,6
2920,253641,156150,006092988X,10
2921,253831,156150,076790382X,7
2922,253868,156150,1573228737,7
2923,254235,156274,015644450X,9
2924,254250,156287,067976402X,7
2925,254359,156304,1400077826,9
2926,254542,156467,042518630X,10
2927,254549,156467,044021145X,10
2928,254556,156467,044023722X,10
2929,254597,156467,067101420X,10
2930,254681,156479,067976402X,8
2931,254697,156502,1841721522,10
2932,254964,156673,3426650754,4
2933,255017,156736,067102535X,10
2934,255036,156765,9681500555,7
2935,255060,156837,000636988X,9
2936,255085,156858,2894850743,7
2937,255193,156972,2253005274,8
2938,255244,157018,155874262X,5
2939,255301,157082,2207252000,10
2940,255340,157101,155874262X,7
2941,255342,157102,089480829X,5
2942,255352,157118,1841721522,8
2943,255572,157247,042517736X,2
2944,255622,157247,055356451X,7
2945,255899,157273,1573225789,7
2946,255903,157273,1878424319,8
2947,255983,157380,089480829X,8
2948,256009,157456,044990928X,8
2949,256027,157475,067176537X,8
2950,256032,157488,1400034779,8
2951,256176,157660,038533334X,5
2952,256448,157946,3257233051,10
2953,256477,158033,039304016X,10
2954,256561,158104,1400034779,10
2955,256714,158226,1401201172,9
2956,256743,158226,1563898586,8
2957,256746,158226,156971620X,8
2958,256896,158295,034538184X,5
2959,256985,158295,042512892X,6
2960,257012,158295,042518630X,5
2961,257021,158295,044021145X,6
2962,257027,158295,044022165X,6
2963,257136,158295,051513399X,7
2964,257176,158295,055356451X,7
2965,257215,158295,067101420X,5
2966,257589,158427,014023828X,9
2967,257593,158433,006101351X,8
2968,257603,158433,031298250X,8
2969,257633,158433,044021145X,7
2970,257744,158504,1400077826,6
2971,257789,158525,067976402X,9
2972,258036,158774,006092988X,8
2973,258048,158774,044021145X,7
2974,258087,158837,1400034779,7
2975,258105,158846,067168390X,10
2976,258120,158856,1558532161,5
2977,258127,158864,1853260673,6
2978,258271,159033,044023722X,9
2979,258327,159033,1563898586,7
2980,258360,159092,067976402X,8
2981,258726,159455,1400034779,10
2982,258778,159506,034540288X,6
2983,258797,159506,044021145X,8
2984,258937,159639,055356451X,9
2985,258969,159691,044022165X,7
2986,258982,159720,068484267X,9
2987,259024,159732,034531011X,5
2988,259051,159732,080410753X,10
2989,259065,159754,044022165X,8
2990,259103,159809,1558744606,7
2991,259220,159854,038531258X,8
2992,259225,159854,1573228567,10
2993,259243,159858,042512892X,6
2995,259390,159946,014023828X,7
2996,259464,160032,3257228007,9
2997,259514,160032,3596113350,7
2998,259826,160334,067976402X,9
2999,259829,160334,375726403,9
3000,259846,160346,038529929X,10
3001,259941,160401,042512892X,5
3002,260035,160451,006101351X,8
3003,260042,160458,038548951X,9
3004,260406,160558,055321313X,10
3005,260461,160571,038533334X,5
3006,260476,160571,1400034779,10
3007,260497,160574,055321313X,5
3008,260698,160803,067102535X,6
3009,260911,161030,006019491X,10
3010,260914,161036,1573225789,9
3011,261338,161326,039592720X,8
3012,261355,161348,034540288X,6
3013,261482,161476,006101351X,8
3014,261610,161615,006101351X,7
3015,261643,161626,155874262X,10
3016,261954,161882,034540288X,8
3017,261978,161892,067976402X,8
3018,262031,161936,038572179X,8
3019,262137,161986,087113375X,5
3020,262222,162030,044023722X,6
3021,262233,162035,006101351X,5
3022,262243,162052,006101351X,9
3023,262368,162052,076790382X,10
3024,262451,162052,193072229X,7
3025,262495,162137,1400034779,6
3026,262505,162155,037542217X,9
3027,262568,162227,3453177622,6
3029,262704,162328,039914739X,5
3030,262743,162376,1400034779,8
3031,262819,162474,1400034779,2
3032,262935,162590,080410753X,9
3033,262976,162629,080213825X,5
3034,263011,162639,014025448X,10
3035,263074,162639,038531258X,9
3036,263076,162639,038533656X,6
3037,263185,162639,067976402X,8
3038,263333,162671,055358099X,10
3039,263421,162738,044021145X,7
3040,263574,162780,193156146X,10
3041,263997,163302,1573229571,9
3042,265311,163804,1878424319,3
3043,265321,163824,2070415686,5
3044,265350,163851,044021145X,7
3045,265379,163871,080213825X,3
3046,265474,163973,034538184X,8
3047,265644,163999,067976402X,8
3048,265771,164076,031227999X,10
3050,265861,164096,1853260053,7
3051,266076,164323,044021145X,9
3052,266082,164323,044023722X,8
3053,266137,164323,1400034779,8
3054,266141,164323,1573229571,8
3055,266169,164367,038542471X,10
3056,266204,164410,1573229571,9
3057,266306,164465,1579730272,6
3058,266546,164539,2070415686,10
3059,266655,164584,067103619X,5
3060,266816,164728,044023722X,8
3061,266840,164756,207053880X,10
3062,267297,164926,034540288X,7
3063,267384,164966,044023767X,9
3064,267540,165183,015644450X,8
3065,267556,165183,037570504X,9
3066,267563,165183,038548951X,9
3067,267808,165308,044023722X,8
3068,267874,165308,1573229571,9
3069,268025,165319,068484267X,5
3070,268068,165319,1563898586,4
3071,268092,165345,006092988X,10
3072,268171,165418,038531258X,7
3073,268205,165436,080410753X,8
3074,268217,165449,044023722X,9
3075,268288,165503,156718796X,10
3076,268361,165558,2266084372,9
3077,268394,165582,089480829X,10
3078,268556,165758,039914563X,5
3079,268630,165759,044022165X,5
3080,268679,165763,067976402X,8
3081,268776,165806,080410753X,7
3082,269035,166055,3442435838,10
3083,269291,166248,034540288X,6
3084,269455,166409,1573225789,8
3085,269459,166420,8807015293,6
3086,269597,166581,042511774X,5
3087,269643,166596,038531258X,8
3088,269651,166596,042511774X,8
3089,269796,166719,1558744150,8
3090,269817,166758,038533334X,7
3091,269950,166825,038076654X,5
3092,269980,166825,1400034779,5
3093,270011,166830,155874262X,10
3095,270395,167296,044021145X,9
3096,270463,167380,068986020X,10
3097,270753,167494,1573225789,8
3098,270804,167517,1400034779,8
3099,270861,167556,038529929X,2
3100,270924,167592,037570504X,6
3101,270999,167668,039914739X,6
3102,271025,167689,044021145X,7
3103,271177,167793,055321313X,10
3104,271273,167811,055356451X,9
3105,271289,167812,038572179X,7
3106,271379,167888,076790382X,8
3107,271650,168047,067976402X,9
3108,271743,168064,055321313X,7
3109,271812,168129,2253063339,10
3110,271887,168144,140003180X,10
3111,272104,168245,067101420X,8
3112,272245,168254,1558744150,7
3113,272249,168263,067976402X,5
3114,272631,168642,014025448X,7
3115,272659,168642,1400062888,6
3116,272661,168642,1558612815,9
3118,272750,168763,006019491X,9
3119,272774,168802,044023722X,8
3120,272809,168816,039592720X,9
3121,272823,168816,155874262X,5
3122,272906,168954,038572179X,8
3123,272943,168971,039914563X,9
3124,273100,169075,006101351X,7
3125,273180,169210,037570504X,9
3126,273276,169282,037570504X,7
3127,273296,169309,044661162X,6
3128,273390,169402,044023722X,10
3129,273447,169482,044023722X,5
3130,273514,169591,076790382X,7
3131,273572,169658,1400034779,9
3132,273636,169663,067976402X,8
3133,273722,169682,034537522X,5
3134,273833,169699,055356451X,7
3135,273973,169779,044022165X,8
3136,274270,170054,014023828X,7
3137,274464,170118,044021145X,5
3138,274507,170128,3453088433,6
3139,274516,170151,1878424319,6
3140,274669,170184,3404100263,7
3141,274862,170368,038542471X,7
3142,274893,170401,034540288X,6
3143,274899,170410,067142517X,8
3144,274979,170499,006019491X,7
3145,275039,170513,038529929X,9
3146,275054,170513,044023722X,9
3147,275116,170513,1558531025,7
3148,275298,170634,014025448X,10
3149,275322,170634,039914255X,10
3150,275395,170634,155874262X,8
3151,275396,170634,1558744150,8
3152,275424,170675,1400034779,10
3153,275597,170759,042512892X,10
3154,275749,170858,044023722X,5
3155,275758,170861,044023722X,5
3156,275841,170947,044021145X,9
3157,275871,170947,1400077826,9
3158,275901,170982,1573229385,7
3159,275990,171045,067168390X,9
3160,276106,171107,067103619X,8
3161,276886,171118,080410753X,7
3162,277103,171118,1558531025,6
3163,277149,171130,044023722X,10
3165,277378,171359,345384466,10
3166,277388,171359,515134368,9
3167,277399,171359,743411269,10
3168,277446,171436,039592720X,7
3169,277478,171445,076790382X,7
3170,277479,171445,080410753X,9
3171,277681,171623,038076654X,7
3172,277699,171638,042517736X,6
3173,277801,171767,044021145X,7
3174,277936,171884,039914739X,4
3175,278162,171988,3257228007,5
3176,278393,172061,055358099X,6
3177,278464,172098,044023722X,6
3178,278652,172233,3426605686,9
3179,278869,172512,044023722X,9
3180,278905,172539,044023722X,7
3181,278937,172580,038542471X,6
3182,278968,172613,067976402X,9
3183,278972,172613,3257233051,8
3184,279095,172687,1563411148,10
3185,279446,172775,067976402X,10
3186,279771,173013,140003180X,10
3187,279792,173020,006101351X,7
3188,279847,173111,067976397X,10
3189,279933,173194,034540288X,7
3190,280169,173341,1400034779,8
3191,280388,173415,076790382X,7
3192,280475,173481,055356451X,8
3193,280531,173511,089480829X,10
3194,280782,173679,014023828X,8
3195,280818,173679,067976397X,8
3196,280841,173684,037582345X,10
3197,280942,173765,3499232871,7
3198,281039,173860,015600710X,8
3199,281051,173860,067976402X,7
3200,281125,173951,037570504X,8
3201,281127,173951,039592720X,10
3202,281257,174072,155874262X,6
3203,281450,174154,042511774X,9
3204,281456,174168,044651747X,5
3205,281533,174216,044023767X,6
3206,281701,174304,039575514X,8
3207,281716,174304,044990928X,10
3208,281875,174322,044023722X,8
3209,281878,174326,006019491X,8
3210,281881,174326,014025448X,9
3211,281916,174326,044021145X,10
3212,281926,174326,067976402X,8
3213,281965,174375,044021145X,8
3214,282055,174501,042511774X,6
3215,282057,174501,055321313X,10
3216,282128,174574,039914370X,9
3217,282172,174596,038548951X,8
3218,282175,174596,042513301X,7
3219,282183,174596,044021145X,5
3220,282200,174596,1563898586,5
3221,282234,174615,1558531025,6
3222,282253,174630,044023722X,7
3223,282307,174683,038531258X,10
3224,282332,174692,067103619X,5
3225,282348,174700,044023722X,8
3226,282376,174723,1573225789,5
3227,282427,174766,1573225789,10
3228,282697,174848,1400034779,9
3229,282728,174892,014025448X,9
3230,282983,175000,044021145X,9
3231,283023,175003,155874262X,10
3232,283053,175052,038531258X,8
3233,283170,175100,034540288X,8
3234,283247,175117,067168390X,8
3235,283323,175203,037570504X,7
3236,283370,175254,044022165X,8
3237,283403,175271,038533334X,7
3238,283410,175271,067976402X,9
3239,283622,175493,3426650754,5
3240,283667,175529,1400034779,8
3241,283791,175703,044021145X,3
3242,283804,175739,044023722X,7
3243,283867,175805,080410753X,5
3244,283886,175828,080213825X,6
3245,283890,175837,055356451X,9
3246,283896,175851,1878424319,10
3247,283904,175865,038572179X,5
3248,284032,176037,067175145X,7
3249,284205,176214,038081840X,8
3250,284278,176277,1570719586,8
3251,284485,176486,1853260312,7
3252,284521,176526,076790382X,6
3253,284546,176577,044023722X,7
3255,284830,176875,038572179X,8
3256,284878,176887,1400034779,7
3257,284889,176894,089480829X,8
3258,284915,176903,067169071X,6
3259,284919,176903,1558744150,7
3260,284964,176975,038076654X,9
3261,285032,177040,1400034779,5
3262,285217,177090,042518630X,10
3263,285238,177090,067976402X,10
3264,285447,177233,038533656X,8
3265,285462,177233,080213825X,8
3266,285774,177403,1573229571,9
3267,286154,177458,015216250X,7
3268,286679,177458,1862047626,7
3269,286682,177458,1884822738,7
3270,286710,177492,055321313X,9
3271,286788,177590,014025448X,10
3272,286887,177660,2253007102,10
3273,287007,177737,067976402X,8
3274,287068,177861,671028375,9
3275,287413,178130,067101420X,9
3276,287449,178151,068484267X,10
3277,287567,178199,067976402X,10
3278,287605,178201,037570504X,9
3279,287633,178201,1400034779,7
3280,287719,178295,1570719586,6
3281,287836,178493,039592720X,8
3282,287888,178522,038529929X,9
3283,287988,178558,044023722X,8
3284,288094,178667,039592720X,8
3285,288100,178667,044023722X,3
3286,288143,178667,1573225789,5
3287,288158,178695,1400034779,10
3288,288162,178710,037570504X,9
3289,288344,178914,039914739X,5
3290,288371,178920,006019491X,10
3291,288410,178920,080410753X,9
3292,288561,179019,1559703237,10
3293,288565,179030,038542471X,7
3294,288582,179068,044022165X,9
3295,288590,179075,006101351X,10
3296,288627,179092,089480829X,10
3297,288779,179256,9724119378,5
3298,288810,179288,006101351X,5
3299,288887,179290,1400077826,5
3300,288901,179321,037570504X,6
3301,289124,179534,067976402X,9
3302,289335,179718,038533656X,9
3303,289377,179718,055356451X,9
3304,289653,179741,006102063X,7
3305,289798,179772,1878424319,10
3306,289857,179791,067976402X,9
3307,290065,179885,1878424319,10
3308,290082,179906,068484267X,5
3309,290111,179939,8433914545,9
3310,290119,179939,8445071408,9
3311,290121,179939,8445071777,9
3312,290504,180095,887641486X,6
3313,290582,180280,3423125551,10
3314,290898,180416,038001503X,10
3315,291079,180591,9724119378,10
3316,291234,180651,068484267X,7
3317,291508,180915,042511774X,9
3318,291590,180957,140003180X,7
3319,291831,181117,006019491X,9
3320,291834,181118,031298250X,10
3321,291901,181176,006101351X,9
3322,291917,181176,034540288X,8
3323,292109,181226,031215125X,10
3324,292167,181313,3442720001,9
3325,292179,181330,044990928X,10
3326,292186,181368,037570504X,6
3327,292223,181443,067168390X,10
3328,292225,181443,1400077826,10
3329,292233,181452,034540288X,7
3330,292414,181687,044023722X,4
3331,292427,181687,068484267X,9
3332,292492,181736,1400034779,6
3333,292503,181775,155874262X,9
3334,292572,181870,034540288X,10
3335,293319,182085,1551669501,10
3336,293503,182086,1551669501,10
3337,293633,182202,014131088X,9
3338,293670,182220,038572179X,8
3339,293733,182334,038548951X,8
3340,293775,182345,3492207006,10
3341,293833,182403,038529929X,9
3343,293877,182414,1573221775,10
3344,293941,182442,038533334X,8
3345,294001,182506,037542217X,10
3346,294075,182551,068484267X,10
3347,294218,182808,3426650754,6
3348,294329,182847,034540288X,7
3349,294366,182879,034531011X,6
3350,294369,182879,067169071X,7
3351,294405,182943,006015781X,4
3352,294492,182993,038529929X,8
3353,294831,183101,1853260312,7
3354,294836,183103,039914739X,5
3355,294857,183129,1878424319,10
3356,294875,183134,1558531025,7
3357,294936,183172,1573229571,8
3358,295173,183287,225300670X,5
3360,295263,183347,089480829X,8
3361,295294,183436,1563899388,7
3362,295522,183589,039592720X,8
3363,295531,183598,034540288X,8
3364,295573,183695,039592720X,9
3365,295630,183740,034538184X,7
3366,296012,183980,1573225789,9
3367,296505,184279,1573229571,7
3368,296879,184401,044023722X,7
3369,296923,184421,038533334X,6
3370,296944,184424,037570504X,7
3371,296973,184424,067976402X,8
3372,297339,184629,014025448X,4
3373,297459,184789,039304016X,8
3374,297498,184845,881787017X,7
3375,297559,184903,3442724686,7
3376,297574,184918,034540288X,8
3377,297844,185176,038542471X,8
3378,297851,185176,039914563X,9
3379,297925,185233,006101351X,9
3380,298610,185233,155874262X,5
3381,298611,185233,1558744150,5
3382,298612,185233,1558744606,5
3383,298683,185275,014131088X,9
3384,298804,185313,006019491X,7
3385,298925,185384,044023722X,8
3386,299092,185497,014131088X,2
3387,299326,185677,034543076X,9
3388,299350,185683,034543076X,7
3389,299437,185752,1573225126,3
3390,299744,186447,042518630X,4
3391,299782,186527,039304016X,7
3392,299947,186678,067976402X,7
3393,300008,186736,9681500555,5
3394,300154,186841,055356451X,7
3395,300155,186841,067102535X,8
3396,300163,186848,042511774X,9
3397,300234,186916,006092988X,4
3398,300261,186991,044023722X,8
3399,300268,187008,044023722X,6
3400,300385,187065,068484267X,2
3401,300481,187145,037570504X,8
3402,300510,187145,044021145X,8
3403,300573,187145,068484267X,9
3404,300932,187397,067142517X,8
3405,300958,187410,037570504X,7
3406,300981,187410,068484267X,7
3407,300994,187425,014016930X,10
3408,301365,187598,225313922X,9
3409,301561,187757,394404289,10
3410,301738,187801,044021145X,8
3411,301771,187805,2253063339,8
3412,301772,187805,225313922X,10
3413,301826,187835,1400034779,8
3414,301884,187865,1573225789,10
3415,301926,187904,044023722X,7
3416,301966,187932,039456894X,7
3417,302052,188002,1570717257,10
3418,302116,188010,1558744150,8
3419,302125,188022,031298250X,8
3420,302242,188038,051513290X,8
3421,302260,188084,3257233051,9
3422,302292,188129,044023722X,8
3423,302419,188273,015600710X,10
3424,302557,188369,1582970262,8
3425,302703,188484,1573229385,8
3426,302891,188658,2253152277,9
3427,302986,188696,039914739X,2
3428,303005,188702,1558744150,6
3429,303049,188786,034540288X,8
3430,303052,188788,044651747X,9
3431,303137,188892,155874262X,9
3432,303165,188951,015216250X,10
3433,303248,189066,044022165X,9
3434,303387,189115,1884822738,7
3435,303627,189266,1558744606,10
3436,303670,189320,034540288X,7
3437,303924,189334,067976402X,9
3438,304287,189431,044022165X,7
3439,304633,189718,1878424319,8
3440,304686,189747,034540288X,6
3441,304887,189835,015644450X,5
3442,304989,189835,034537522X,5
3443,305221,189835,038572179X,8
3444,305364,189835,044651747X,6
3445,306901,189973,076790382X,7
3446,307018,190080,044021145X,8
3447,307060,190150,038572179X,8
3448,307094,190185,044022165X,9
3449,307262,190345,044023722X,6
3450,307392,190459,055356451X,6
3451,307416,190479,068484267X,9
3452,307440,190512,067976402X,8
3453,307448,190521,067976402X,6
3454,307471,190533,034538184X,9
3455,307876,190844,031231616X,10
3456,307979,190885,1558531025,7
3457,307980,190885,1558532161,7
3458,308000,190917,044023722X,6
3459,308023,190923,044021145X,7
3460,308065,190925,014023828X,8
3461,308221,190925,055358099X,8
3462,308341,190965,067976397X,9
3463,308351,190981,671027387,7
3464,308576,191260,014131088X,9
3465,308629,191327,015600710X,6
3466,308735,191523,051513399X,7
3467,308743,191523,082176828X,5
3468,308751,191534,034543076X,9
3469,308771,191548,039914739X,8
3470,308913,191638,014131088X,7
3471,309060,191720,3257061269,8
3472,309208,191803,1400034779,5
3473,309233,191841,014023828X,6
3474,309284,191875,006101253X,3
3475,309349,191900,044023722X,8
3476,309353,191913,006101351X,8
3477,309413,192023,039592720X,7
3478,309494,192093,068484267X,10
3479,309518,192095,155874262X,8
3480,309626,192176,014025448X,8
3481,309637,192179,1573225789,7
3482,309781,192244,155874262X,7
3483,309782,192244,1558744150,9
3484,310069,192494,8445071408,10
3485,310213,192727,067976402X,8
3486,310248,192765,044022165X,8
3487,310254,192776,1400034779,8
3488,310270,192820,067976402X,8
3489,310320,192895,8445071408,8
3490,310587,193272,1878424319,6
3491,310604,193309,155874262X,6
3492,310850,193458,1559703237,7
3493,310860,193458,1853260622,5
3494,310952,193499,031231616X,3
3495,310976,193499,038572179X,4
3496,311003,193499,067101420X,8
3497,311025,193499,193156146X,9
3498,311691,193716,006101351X,7
3499,311695,193716,1400034779,10
3500,311757,193749,067976402X,10
3501,311805,193771,1400077826,1
3502,312253,194172,068484267X,10
3503,312287,194221,044023722X,9
3504,312314,194250,039914255X,5
3505,312322,194273,044023722X,9
3506,312486,194492,1400034779,6
3507,312661,194600,015600710X,8
3508,312816,194600,1570717257,8
3509,312867,194614,044021145X,5
3510,312943,194645,067976402X,7
3511,313119,194676,051513399X,6
3512,313218,194739,067976402X,5
3513,313271,194826,1573225789,10
3514,313293,194864,8445071408,8
3515,313294,194864,8445071769,8
3516,313295,194864,8445071777,8
3517,313395,195008,044023722X,8
3518,313451,195041,039914563X,5
3519,313625,195124,2266029460,8
3520,313655,195178,067976402X,10
3521,313673,195198,006101351X,7
3522,313793,195374,055321313X,8
3523,314256,195904,038533334X,4
3524,314448,196031,1400034779,6
3525,314467,196047,044021145X,9
3526,314472,196047,044023722X,8
3527,314510,196052,044023722X,7
3528,314563,196055,076790351X,8
3529,314675,196077,055321313X,10
3530,314716,196077,089480829X,9
3531,314723,196077,1561561428,7
3532,314736,196085,051513399X,9
3533,314739,196092,014131088X,10
3534,314969,196148,2253063339,10
3535,315263,196282,044022165X,9
3536,315352,196441,055358099X,5
3537,315568,196502,089480829X,7
3538,315627,196577,087113375X,8
3539,315664,196621,1400034779,6
3540,315678,196641,1558744150,8
3541,315805,196738,034538184X,8
3542,316027,196891,055356451X,10
3543,316034,196898,3257233051,10
3544,316323,197364,044021145X,7
3545,316364,197364,080410753X,7
3546,316506,197502,080410753X,8
3547,317317,197659,1558505377,7
3548,317380,197659,1892051001,7
3549,317558,197775,055321313X,10
3550,317615,197866,089480829X,5
3551,317660,197939,014025448X,8
3552,317714,198002,006101351X,6
3553,317724,198011,044023722X,5
3554,318151,198355,1558744150,10
3555,318249,198507,1400034779,8
3556,318307,198564,080213825X,4
3557,318312,198585,038542471X,10
3558,318369,198692,089480829X,8
3559,318521,198809,1400034779,8
3560,318590,198915,068484267X,8
3561,318626,198930,1563899388,10
3562,318944,199095,044023722X,7
3563,318959,199106,089480829X,9
3564,319043,199178,1573228737,9
3565,319057,199180,225313922X,9
3566,319186,199358,038531258X,8
3567,319192,199359,038572179X,8
3568,319202,199370,2253004022,7
3569,319222,199391,034540288X,8
3570,319273,199416,044651747X,7
3571,319417,199502,399501487,8
3572,319472,199521,3257233051,5
3573,319541,199609,055321313X,7
3574,319856,200011,006093395X,8
3575,319897,200110,067169071X,8
3576,319993,200226,014025448X,7
3577,320182,200226,089480829X,8
3578,320187,200226,155874262X,7
3579,320189,200226,1558744150,5
3580,320232,200245,014025448X,9
3581,320510,200557,044021145X,9
3582,320521,200557,1400034779,10
3583,320544,200568,076790382X,9
3584,320578,200593,067976402X,9
3585,320638,200643,080213825X,10
3586,320683,200674,067169071X,10
3587,320700,200689,044023722X,8
3588,320911,200983,039304016X,9
3589,320933,200993,068983571X,8
3590,320982,201017,055321313X,10
3591,321007,201017,089480829X,10
3592,321025,201036,044990928X,7
3593,321030,201036,067103619X,8
3594,321238,201259,067976402X,10
3595,321302,201290,034540288X,7
3596,321461,201383,044023722X,5
3597,321485,201439,044023722X,6
3598,321720,201548,3596129389,9
3599,321813,201641,044021145X,9
3600,321904,201677,006019491X,9
3601,321927,201677,042511774X,8
3602,322027,201684,089480829X,6
3603,322109,201760,038039586X,10
3604,322209,201776,034540288X,9
3605,322212,201776,044021145X,10
3606,322215,201776,044022165X,8
3607,322251,201783,044021145X,7
3608,322421,201969,044661162X,8
3609,322695,202182,014131088X,10
3610,322714,202195,067101420X,6
3611,322744,202213,067976402X,6
3612,322841,202277,1400034779,6
3613,322846,202287,006101351X,8
3614,322889,202353,080410753X,7
3615,322907,202358,038572179X,8
3616,323038,202462,044021145X,10
3617,323128,202553,080213825X,5
3618,323673,203086,3442724686,9
3619,323710,203161,034540288X,9
3620,323783,203240,034540288X,8
3621,323804,203240,038572179X,8
3622,323959,203370,193156146X,5
3623,323961,203376,1558744150,9
3624,323974,203380,014025448X,9
3625,324049,203411,345370775,9
3626,324050,203411,345378490,6
3627,324051,203411,345380371,8
3628,324268,203598,044023722X,8
3629,324348,203621,080410753X,9
3630,324415,203742,067976402X,9
3631,324418,203751,067976402X,8
3632,324422,203756,006101351X,7
3633,324436,203764,034540288X,8
3634,324829,203840,080410753X,9
3635,324991,203918,014131088X,8
3636,325022,203973,076790382X,7
3637,325068,204044,080213825X,4
3638,325297,204333,044022165X,8
3639,325381,204366,037570504X,6
3640,325460,204448,067102535X,6
3641,325472,204455,039914739X,3
3642,325813,204663,038533334X,7
3643,325999,204813,014025448X,7
3644,326087,204844,044023722X,9
3645,326153,204864,014029645X,10
3646,326492,204864,067976402X,10
3647,326593,204864,1573228737,7
3648,326606,204864,193156146X,9
