,User-ID,ISBN,Book-Rating
216582,131126,8440644302,8
216589,131126,8466300236,9
216591,131126,8466305084,10
216612,131126,9700503429,8
216613,131126,9700509036,9
216740,131238,059035342X,10
216807,131299,3442416523,10
216841,131363,006105691X,8
217061,131441,2253002887,7
217064,131441,2253017191,9
217200,131594,1573225517,10
217421,131777,044023722X,8
217431,131804,3426612704,7
217582,131866,3608932453,10
217594,131877,042510107X,3
217671,131974,1558743790,5
217672,131974,1558744150,7
217673,131974,1558744592,5
217703,132022,1551669447,10
217722,132038,1558743669,8
217788,132141,043935806X,10
217905,132173,1551660504,8
217906,132173,1551660598,8
217993,132229,1400031354,7
217994,132229,1400034779,7
218000,132239,042510107X,8
218044,132282,1880418568,10
218188,132375,1551664348,7
218189,132375,1551668912,10
218395,132498,880781000X,5
218423,132500,3442415896,5
218424,132500,3442415934,9
218426,132500,3442430488,9
218428,132500,3453034511,8
218429,132500,3453042905,10
218430,132500,3453050290,8
218432,132500,345308974X,8
218433,132500,345309221X,8
218434,132500,3453126777,10
218457,132522,067172262X,10
218501,132562,3404131606,9
218502,132562,3453007867,5
218621,132663,1558745718,9
218724,132782,1558743669,8
218888,132836,1556561202,10
218982,132887,051513287X,7
218995,132901,043935806X,8
219355,133280,044651652X,8
219461,133296,1551668912,6
219592,133424,1558744290,7
219597,133435,051513287X,8
219795,133571,1400034779,8
220104,133747,1573229326,5
220193,133868,1551669501,10
220197,133877,1400034779,9
220222,133905,1400034779,7
220340,134005,059035342X,9
220351,134029,051512317X,10
220430,134135,2266083481,7
220452,134171,1558745157,10
220569,134311,044023722X,9
220582,134311,1573229571,10
220675,134434,034536676X,7
220685,134434,044023722X,6
220726,134434,1573228583,8
220727,134434,1573229571,9
220733,134434,2266034839,5
220751,134434,8445071416,7
220834,134483,1400034779,8
220881,134529,043935806X,10
220909,134556,8445071416,10
220912,134556,8478884459,10
220917,134556,950072040X,10
221031,134645,3453196015,7
221075,134705,059035342X,9
221093,134732,1400034779,5
221126,134776,1551665638,7
221127,134776,1551668173,6
221208,134797,1551666901,8
221211,134797,1551668912,9
221215,134797,1551669293,8
221292,134837,014062080X,6
221323,134837,044651652X,7
221366,134837,1573228583,5
221372,134837,1901881679,10
221566,135045,034539092X,7
221567,135045,034539657X,9
221568,135045,034540288X,8
221602,135045,059035342X,10
221634,135061,1558745718,5
221642,135064,1558744150,8
221777,135149,037321801X,7
221852,135149,042510107X,8
221873,135149,043935806X,9
221893,135149,044023722X,8
221967,135149,051512317X,8
222159,135149,1551668114,8
222160,135149,1551668300,5
222172,135149,157759553X,9
222265,135228,1561007293,9
222266,135228,1561007862,8
222295,135241,8484037207,5
222625,135265,1551669501,9
222628,135265,1558743669,8
222629,135265,1558745157,6
222734,135321,1551664372,5
222745,135329,1400031362,8
222809,135351,1400031354,9
222863,135360,059035342X,9
222934,135367,3551551693,10
223016,135411,1400034779,3
223169,135567,1558748040,7
223444,135703,1400031354,10
223445,135703,1400031362,10
223446,135703,1400034779,10
223491,135753,051513287X,9
223584,135799,038082101X,4
223814,135965,082177462X,5
223860,135996,042517400X,7
224109,136071,006019491X,9
224168,136096,044023722X,5
224367,136205,006102063X,8
224441,136213,034528643X,7
224463,136237,042513525X,10
224710,136326,1400031346,8
224711,136326,1400031354,9
224806,136348,074320607X,6
224821,136348,1400031346,8
224822,136348,1400031354,8
224837,136350,1551660520,5
224842,136357,059035342X,1
224966,136382,067170611X,3
225090,136465,067172262X,10
225099,136477,2070518426,10
225133,136491,043935806X,9
225170,136491,1573928275,9
225265,136585,2253145068,8
225358,136720,068484267X,10
225499,136882,8449500516,10
225506,136905,8401341744,10
225527,136905,8445071408,10
225528,136905,8445071769,10
225529,136905,8445071777,10
225571,136916,051513287X,7
225660,137006,3453061187,9
225661,137006,3453169247,8
225711,137098,3257211945,5
225723,137118,038082101X,7
225921,137190,1400031354,7
225925,137190,1853260304,8
226065,137323,1853260282,10
226115,137336,1558744592,7
226116,137336,1558745718,8
226171,137384,2070370291,9
226237,137397,2253044911,9
226240,137397,2253058203,10
226277,137413,3453129520,10
226278,137413,3453147596,8
226279,137413,3453866789,10
226282,137413,3550084137,10
226481,137589,038542471X,7
226624,137680,3442723078,8
226628,137684,039914563X,8
226630,137684,044023722X,4
226769,137742,043935806X,9
226776,137742,051513287X,7
226777,137742,051513628X,10
226788,137752,1573227331,5
226866,137816,1573229326,7
226881,137835,1558746986,10
226885,137849,043935806X,8
226933,137956,1853049077,6
227112,138097,034538427X,10
227193,138124,014070714X,7
227311,138176,1558743324,10
227386,138198,067102423X,5
227404,138198,1558744290,7
227406,138198,1853260169,8
227467,138257,067173069X,6
227502,138300,043935806X,10
227570,138379,044023722X,9
227598,138382,155874262X,8
227605,138390,044023722X,9
227677,138439,051512608X,8
227733,138441,1856958000,5
227766,138499,3518381768,8
227781,138515,067100042X,10
227859,138543,034538475X,7
227862,138543,034540288X,7
227877,138543,042513024X,9
228046,138578,1558745718,8
228084,138602,043935806X,10
228140,138632,074320607X,5
228180,138656,067102423X,3
228186,138672,044023722X,8
228256,138744,1400034779,5
228287,138777,059035342X,9
228329,138815,043935806X,10
228470,138844,1400034779,9
228472,138844,1558744150,8
228591,138883,055315656X,8
228599,138883,067173668X,10
228675,138918,067160063X,9
228759,138995,059035342X,10
228953,139208,044023722X,7
229013,139243,038082101X,7
229155,139376,059035342X,10
229214,139421,067102423X,7
229231,139451,345312507X,5
229349,139485,2266110594,5
229366,139515,034540288X,7
229392,139548,044023722X,8
229418,139575,1566191432,9
229532,139706,1558743669,10
229533,139706,1558745157,8
229917,139913,074320607X,10
229933,139913,1551662604,8
229990,139968,3596282225,8
230134,140000,1400031346,10
230419,140080,3499108682,9
230495,140167,034538430X,1
230594,140231,090671009X,5
230596,140231,1853042420,5
230597,140231,1853042439,5
230717,140340,044023722X,7
230783,140358,034538475X,5
230911,140358,067102423X,5
231416,140842,3257218370,8
231426,140842,3458346538,7
231488,140863,8817123749,10
231494,140873,3453071174,8
231522,140879,1400034779,8
231535,140879,3257218370,9
231557,140892,1558747613,9
231607,140974,1400031362,8
231877,141203,3257218370,10
231882,141203,3257229666,10
231944,141210,3596282225,4
231984,141292,3453036972,4
231986,141302,1573229326,7
232081,141350,1400034779,5
232194,141444,067102423X,6
232279,141491,1558743790,10
232372,141493,1400034779,9
232373,141493,1558743669,10
232374,141493,1558745157,10
232395,141511,043935806X,8
232421,141519,044023722X,8
232536,141608,2253143251,7
232553,141651,3404132998,5
232557,141651,3442426642,10
232558,141651,344243193X,10
232559,141651,344244103X,10
232629,141710,044023722X,7
232656,141710,1400031354,7
232657,141710,1400034779,8
232667,141719,038542471X,8
232903,141901,038082101X,10
233074,141937,059035342X,10
233168,141960,1573229571,5
233429,142121,068484267X,10
233434,142121,1400031362,9
233450,142129,1558746374,5
233570,142256,006019491X,8
233620,142256,067167367X,8
233691,142357,1558745432,5
233695,142370,034540288X,8
233720,142412,044023722X,9
233754,142454,3404283139,10
233758,142454,3426701960,8
233764,142454,344243193X,9
233765,142454,3442442532,10
233766,142454,345308974X,8
233776,142454,3596102871,10
233840,142479,068487217X,9
233854,142485,155661683X,7
234173,142580,044023722X,7
234186,142584,067172262X,7
234204,142600,044023722X,4
234215,142600,1400031354,10
234216,142600,1400034779,9
234304,142661,044651652X,1
234365,142689,1853260320,8
234763,143103,3551551693,10
234771,143129,3404139895,9
234818,143163,043935806X,10
234883,143163,1558743669,10
234884,143163,1558744630,10
234927,143175,037541620X,1
235050,143175,1402541805,3
235063,143175,1558745645,8
235075,143175,1567405398,8
235076,143175,1567405452,8
235324,143270,044651652X,8
235368,143302,1566191432,10
235614,143445,034536676X,8
235628,143464,1400034779,8
235675,143523,3426615355,8
235706,143587,068484267X,10
235867,143715,1573228583,7
235913,143792,006054564X,8
235949,143796,345309994X,8
236001,143837,044651747X,7
236029,143866,1558749373,5
236119,143942,155166674X,8
236161,143964,1558745718,6
236162,143964,1558747028,7
236227,143968,1558746463,6
236331,144038,068487217X,9
236356,144061,1558743669,5
236435,144134,1558743669,9
236495,144219,075640049X,7
236597,144255,038542471X,8
236631,144255,1400034779,8
236722,144318,067100042X,8
236730,144318,1551666022,9
236761,144391,059035342X,8
236785,144449,1853262986,10
236790,144455,042510107X,10
236828,144478,034539657X,7
236833,144478,043935806X,10
236986,144531,1573229326,7
236992,144537,2253002887,5
237054,144582,1558743669,8
237117,144619,034540288X,7
237190,144676,3453127013,7
237193,144690,059035342X,10
237354,144828,185326024X,8
237359,144830,1558743669,9
237761,145165,1400031354,8
237762,145165,1400031362,7
237763,145165,1400034779,8
237764,145165,1582348278,9
237771,145189,034536676X,10
237843,145291,1558746161,8
237862,145332,1853260169,8
237901,145369,1558743669,10
237902,145369,1558745157,8
237990,145449,043935806X,7
238054,145449,1400031354,10
238055,145449,1400034779,10
238147,145544,3426612704,7
238362,145644,072351366X,5
238366,145644,1853260282,5
238367,145644,1853260827,5
238422,145711,082177462X,6
238498,145769,034540047X,5
238608,145916,8877827033,7
238609,145916,8877828528,10
238675,146000,044023722X,6
238788,146090,044651747X,7
238856,146113,044023722X,7
238950,146175,042513525X,8
239158,146290,8435020010,5
239159,146294,8401490715,7
239180,146298,067101966X,8
239198,146302,1400034779,8
239393,146348,1558746099,10
239644,146569,3548253881,10
239649,146570,1573229571,7
239660,146573,1558748865,10
239724,146649,8478884459,8
239750,146709,034539657X,7
239806,146778,1573229326,8
239838,146803,038542471X,9
239851,146803,043935806X,8
239876,146803,059035342X,9
239921,146855,044023722X,7
240036,147044,1573229571,8
240066,147101,042506784X,8
240108,147141,043935806X,10
240111,147141,059035342X,6
240338,147396,1573229326,6
240360,147419,3829030010,7
240499,147451,1573225517,6
240688,147685,044023722X,7
240730,147686,1573229326,8
240789,147752,043935806X,10
240951,147839,044023722X,8
241038,147847,037348352X,5
241311,147900,1558743324,10
241335,147947,044023722X,6
241405,147965,1551661497,7
241408,147965,1551666928,6
241546,148121,1400034779,8
241564,148125,1853260096,10
241622,148154,8433920235,8
241856,148220,3455024947,8
242081,148258,1901881679,8
242130,148312,034538475X,8
242216,148450,8420646040,7
242241,148513,2266034839,7
242252,148514,1558744673,10
242253,148514,1558746218,10
242266,148539,067100042X,8
242274,148548,1400031354,8
242531,148731,1558745718,8
242641,148744,1558744150,8
242642,148744,1558745432,9
242644,148744,1558746463,7
242645,148744,1558747028,7
242710,148798,1558743790,10
242711,148798,1558745017,10
242712,148798,1558748946,10
242713,148798,1558749829,10
242739,148804,074320607X,10
242751,148813,1558744150,9
242852,148898,1551668912,5
242853,148898,1551669293,10
242854,148898,1556619340,10
242902,148934,1400031346,8
243171,149071,068484267X,7
243175,149071,155166576X,6
243185,149084,043935806X,9
243198,149089,006019491X,5
243418,149366,067173069X,5
243435,149421,046087490X,8
243603,149598,1551668300,7
243724,149718,3453088506,6
243819,149835,1400034779,9
244217,149908,1573225517,10
244574,150316,1558745718,5
244685,150471,059035342X,8
244812,150561,051513287X,9
244839,150585,059035342X,9
244862,150611,044651652X,3
244907,150661,059035342X,9
245038,150762,8432038776,9
245044,150762,8489854947,9
245114,150894,1566191432,10
245140,150896,042510107X,7
245174,150896,1593081065,8
245287,150968,059035342X,6
245320,150968,1551666138,7
245322,150968,1551666901,8
245324,150968,1558744290,7
245482,150979,1558743669,8
245816,151322,3453177487,6
245818,151335,8401474523,6
245839,151370,155874262X,8
245840,151370,1558744029,9
245901,151420,8445071408,10
245902,151420,8445071416,9
245903,151420,8445071769,10
245904,151420,8445071777,10
245928,151441,8433920391,9
245987,151503,043935806X,10
245988,151503,044651652X,6
246105,151589,155874262X,5
246189,151643,1558744150,7
246203,151653,051513287X,9
246287,151762,3518381768,8
246288,151762,3518382357,8
246336,151790,068986566X,8
246429,151846,1400034779,8
246514,151991,059035342X,9
246523,152013,1556619529,9
246544,152020,038542471X,7
246556,152036,044651652X,10
246559,152036,1558743669,10
246560,152036,1558745157,10
246631,152099,067102423X,9
246634,152099,067187599X,8
246651,152107,8440695675,8
246672,152155,042517400X,5
246695,152186,034538475X,8
246696,152186,034540288X,8
246763,152186,1853260282,8
246795,152243,044023722X,9
246950,152372,3453025237,3
247005,152409,1573225517,10
247052,152435,038518915X,9
247127,152435,1558745041,5
247159,152464,342310810X,10
247239,152483,038082101X,8
247429,152640,1558743669,8
247467,152645,1573225517,7
247487,152651,068484267X,10
247593,152805,3404131606,9
247760,152946,1573229326,7
247917,153054,043935806X,9
248012,153115,034538475X,8
248091,153211,038082101X,8
248151,153279,1551667363,8
248285,153367,043935806X,10
248453,153582,1556616627,10
248461,153616,8484508633,8
248613,153653,042510107X,8
248676,153662,006108185X,9
249354,153662,043935806X,10
249688,153662,051512317X,9
249719,153662,051513287X,10
249727,153662,051513628X,10
249740,153662,051770448X,10
249861,153662,059035342X,10
249995,153662,067169863X,9
250482,153662,1551662604,8
250495,153662,1551666901,9
250503,153662,1551668300,8
250509,153662,1551669447,8
250520,153662,1558744150,9
250669,153718,044651652X,8
250674,153718,051511779X,8
250677,153718,051512317X,9
250699,153718,059035342X,8
250704,153718,1573229571,7
250716,153719,051513628X,6
250745,153723,051513287X,7
250757,153723,1551664623,8
250788,153797,034536743X,8
250799,153797,044651652X,9
250871,153869,3442421292,8
250872,153869,3442421306,10
250874,153869,3442446759,9
250876,153869,3453042905,10
250877,153869,345308974X,9
250939,153949,067103264X,10
251028,154021,044651652X,10
251121,154125,3442725453,5
251302,154330,1880418568,9
251416,154345,1573227331,8
251517,154449,3404130014,9
251542,154465,034540047X,10
251562,154469,042511984X,7
251614,154469,1558744592,10
251722,154543,068484267X,5
251817,154610,155874262X,4
251874,154675,155874262X,7
251909,154727,1575665727,8
251980,154781,1558744592,10
252032,154844,039915079X,7
252257,154992,1558743669,9
252258,154992,1558745157,8
252283,155005,1573227331,8
252309,155014,038056176X,8
252423,155035,3518381768,7
252509,155141,059035342X,10
252653,155204,067102423X,8
252801,155332,155874262X,10
252889,155376,1400031362,10
252891,155376,1400034779,9
252976,155475,155166674X,4
253007,155495,1558745017,10
253093,155613,3453136411,8
253181,155769,8420646113,8
253222,155778,1400031346,10
253345,155913,1573223565,10
253408,155922,3518381768,8
253478,156050,3404130014,8
253500,156094,1558747060,10
253736,156150,043935806X,8
253867,156150,1573225517,7
253967,156214,074320607X,10
254168,156269,051737997X,7
254238,156274,059035342X,9
254267,156300,042513525X,10
254532,156467,042506784X,10
254556,156467,044023722X,10
254648,156467,155166576X,10
254649,156467,1551665859,8
254651,156467,1551666022,10
254663,156467,1551668912,10
254937,156670,1573225517,9
254989,156706,067100042X,10
255024,156759,051512608X,3
255059,156833,014043187X,7
255101,156876,9500718863,8
255147,156971,2226093257,5
255151,156971,2253017698,5
255155,156971,2253025488,6
255156,156971,2253029335,5
255160,156971,2253057649,5
255163,156971,2253076597,5
255165,156971,2253170372,5
255194,156972,2253017191,9
255244,157018,155874262X,5
255319,157082,2290315095,8
255340,157101,155874262X,7
255361,157118,8433920235,8
255362,157118,8433920863,8
255419,157163,034529873X,5
255441,157163,067187599X,8
255722,157247,1558745157,5
255841,157273,059035342X,9
255934,157296,8445070347,8
255952,157347,8420646040,8
256032,157488,1400034779,8
256051,157536,055305807X,8
256193,157668,3502508097,4
256212,157730,3257229666,7
256561,158104,1400034779,10
256609,158226,006105691X,8
256981,158295,042511984X,5
256989,158295,042513525X,6
257135,158295,051513287X,7
257136,158295,051513399X,7
257216,158295,067102423X,8
257406,158295,1880418568,8
257608,158433,034538430X,6
257611,158433,034539657X,6
257682,158433,067102423X,7
257864,158606,042510107X,7
257942,158627,8401479460,9
257951,158627,8445071416,10
258087,158837,1400034779,7
258184,158984,042513525X,10
258271,159033,044023722X,9
258412,159165,3404131606,7
258536,159286,1573227331,8
258606,159390,3404139895,7
258607,159390,3404283139,8
258679,159429,880781000X,10
258703,159455,031298166X,10
258726,159455,1400034779,10
258778,159506,034540288X,6
258791,159506,043935806X,8
258843,159506,059035342X,7
258860,159506,1879582414,8
258876,159546,2070518426,8
258877,159546,2070524558,8
258878,159546,2070528189,5
258879,159546,207054351X,8
258982,159720,068484267X,9
259103,159809,1558744606,7
259179,159834,044809505X,9
259186,159834,051513287X,8
259195,159834,068487217X,5
259288,159860,034538475X,5
259463,160032,3257218370,9
259522,160038,2266034839,7
259620,160186,067102423X,10
259648,160231,034538475X,7
259809,160298,1400031354,8
259986,160401,1558745157,9
260421,160558,059035342X,10
260437,160558,1558747966,9
260473,160571,1400031346,10
260474,160571,1400031354,8
260476,160571,1400034779,10
260602,160681,1885173997,7
260773,160819,1400031362,10
260911,161030,006019491X,10
260939,161037,155166576X,10
260940,161037,1551668009,10
260969,161039,1853260002,7
260977,161041,014017737X,6
261211,161234,044651652X,5
261303,161275,1558746161,5
261355,161348,034540288X,6
261395,161373,059035342X,7
261480,161467,074320607X,7
261497,161480,2266080687,9
261500,161480,2266111329,8
261510,161480,2841720616,8
261511,161480,2841720667,10
261513,161480,2841721027,9
261519,161480,2841721620,9
261521,161480,2841721884,9
261522,161480,284172199X,10
261523,161480,2841722236,9
261524,161480,2841722317,9
261564,161530,014034294X,8
261643,161626,155874262X,10
261653,161652,3453052544,9
261764,161752,1551668912,10
261765,161752,1853260126,5
261846,161853,1558743669,9
261847,161853,1558745157,9
261851,161861,055356658X,9
261954,161882,034540288X,8
261987,161903,051511779X,9
261988,161903,051513287X,9
262067,161936,1558743669,10
262202,162019,059035342X,10
262211,162028,1573225517,6
262222,162030,044023722X,6
262275,162052,034538427X,10
262495,162137,1400034779,6
262505,162155,037542217X,9
262575,162237,1853260959,7
262642,162306,3453123840,10
262643,162306,3453127013,10
262690,162311,059045370X,8
262743,162376,1400034779,8
262776,162419,051513287X,8
262819,162474,1400034779,2
263168,162639,059035342X,9
263265,162639,155166674X,9
263267,162639,1551669293,8
263272,162639,1558745432,7
263499,162738,1853260150,8
263522,162756,1558746463,8
263555,162775,1853260282,8
263572,162780,1400031346,8
263573,162780,1400031354,8
263585,162796,1573225517,8
263620,162840,059035342X,10
263753,163023,3453168798,6
263758,163037,3453088883,6
263980,163286,360893541X,10
263981,163286,3608935428,10
263997,163302,1573229571,9
264051,163307,1558743669,10
264052,163307,1558745157,6
264260,163329,1573227331,5
264325,163410,059067319X,7
264563,163545,1400031354,10
264656,163570,067102423X,9
264782,163676,059035342X,10
264785,163676,1558743669,10
264825,163699,051513628X,10
265015,163759,1551668432,5
265121,163761,037358136X,6
265250,163804,044651652X,5
265675,164008,8449500400,8
265719,164027,059050391X,8
265745,164048,043935806X,10
265863,164096,185326055X,8
265952,164198,042517400X,6
266030,164307,360893541X,8
266082,164323,044023722X,8
266137,164323,1400034779,8
266140,164323,1573229326,7
266141,164323,1573229571,8
266169,164367,038542471X,10
266204,164410,1573229571,9
266233,164418,1556619529,10
266385,164527,1400031346,6
266569,164554,3453003128,9
266597,164581,034538332X,10
266677,164640,034538475X,10
266774,164682,3453151658,3
266791,164706,1577656792,10
266808,164728,042510107X,7
266816,164728,044023722X,8
266828,164728,1558743669,8
266882,164824,1558743669,10
267054,164828,1551660202,7
267055,164828,1551660598,6
267056,164828,1551660768,7
267058,164828,1551662620,8
267059,164828,1551664526,7
267061,164828,1551668041,8
267062,164828,1551668769,8
267121,164905,037303010X,7
267142,164905,037303119X,6
267297,164926,034540288X,7
267317,164926,059035342X,8
267385,164966,059045367X,9
267386,164966,059049449X,9
267401,164986,059035342X,10
267596,165198,1573223565,8
267597,165198,1573227331,7
267643,165232,155166576X,8
267649,165232,1551669293,8
267722,165268,155166674X,8
267785,165308,037541620X,5
267808,165308,044023722X,8
267823,165308,044808905X,8
267833,165308,051513287X,10
267874,165308,1573229571,9
268025,165319,068484267X,5
268123,165345,1558745157,7
268217,165449,044023722X,9
268351,165558,2070515184,7
268383,165582,034538475X,6
268530,165758,034538475X,5
268556,165758,039914563X,5
268690,165769,1558743669,9
269206,166130,059035342X,8
269291,166248,034540288X,6
269292,166248,038056176X,6
269342,166327,059035342X,10
269463,166424,1558745157,7
269556,166540,059045367X,5
269578,166569,034529873X,7
269796,166719,1558744150,8
269858,166772,8426100139,5
269859,166772,8426107745,5
269860,166772,8426109578,5
269861,166772,8426109764,5
269862,166772,8426109772,5
269863,166772,8426109799,5
269980,166825,1400034779,5
270011,166830,155874262X,10
270013,166831,1853260150,6
270199,167012,2020067935,8
270203,167012,2020206374,8
270204,167012,2020334933,8
270215,167012,2857042019,10
270267,167131,1573227331,7
270279,167156,042513525X,10
270306,167176,068487217X,10
270325,167192,1558743669,7
270326,167192,1558745157,8
270402,167305,1573229326,4
270478,167389,1558743669,9
270493,167403,1853260045,9
270776,167507,1853260282,8
270804,167517,1400034779,8
270865,167556,044651652X,5
270981,167625,059035342X,10
271099,167750,1573223565,9
271372,167872,2266047450,5
271736,168064,042511984X,8
271807,168129,2070528189,9
271808,168129,207054351X,8
271811,168129,2226108629,10
271814,168129,2253076406,10
271815,168129,2253076597,10
271820,168129,2253170372,10
271825,168129,2266107275,10
271826,168129,2266115499,10
271886,168144,1400031354,10
272245,168254,1558744150,7
272246,168254,1558745041,7
272396,168387,1551664186,4
272397,168387,1551668041,4
272551,168500,1558743669,8
272588,168581,034538430X,8
272750,168763,006019491X,9
272774,168802,044023722X,8
272811,168816,044651652X,8
272823,168816,155874262X,5
272909,168954,043935806X,10
272943,168971,039914563X,9
272945,168971,042517400X,8
273244,169249,059035342X,9
273338,169348,039915079X,5
273357,169371,014034294X,7
273390,169402,044023722X,10
273447,169482,044023722X,5
273463,169507,043935806X,10
273572,169658,1400034779,9
273700,169682,014039057X,5
273746,169682,043935806X,10
273768,169682,059035342X,10
273919,169754,1578400384,8
274065,169784,082177462X,10
274066,169784,1575667622,10
274122,169829,1853262323,7
274283,170064,3404130014,7
274544,170155,1400031346,8
274675,170186,1853260096,10
274796,170273,3453071174,7
274834,170317,044651652X,6
274862,170368,038542471X,7
274893,170401,034540288X,6
274916,170415,059043828X,2
274979,170499,006019491X,7
274991,170499,1880418568,10
275013,170513,014004891X,7
275017,170513,014034294X,9
275054,170513,044023722X,9
275077,170513,059035342X,10
275222,170575,1551669307,8
275299,170634,014034294X,10
275329,170634,043935806X,10
275395,170634,155874262X,8
275396,170634,1558744150,8
275397,170634,1558745017,8
275398,170634,1558746099,10
275399,170634,1558748008,10
275424,170675,1400034779,10
275488,170724,037319210X,7
275503,170724,037376099X,10
275536,170724,1551660318,10
275537,170724,1551660563,10
275538,170724,1551660768,9
275539,170724,1551661497,8
275540,170724,1551661683,8
275541,170724,1551662620,10
275542,170724,1551664186,7
275543,170724,1551664526,10
275544,170724,1551665395,8
275545,170724,1551665565,10
275546,170724,1551665859,4
275547,170724,1551666170,10
275548,170724,1551668041,10
275549,170724,1551668432,7
275550,170724,1551668769,10
275681,170792,059043652X,7
275721,170829,1558744630,9
275749,170858,044023722X,5
275758,170861,044023722X,5
275872,170947,1551664623,5
275877,170947,1556618786,10
275931,171011,043935806X,10
275947,171026,044651652X,10
276031,171065,1558745718,10
276071,171082,1551668300,9
276072,171082,1551668580,8
276073,171082,1551668912,9
276074,171082,1551669293,9
276235,171118,019282760X,10
277080,171118,1400031354,7
277149,171130,044023722X,10
277151,171130,051513287X,1
277205,171200,3257224915,10
277216,171214,1551669307,7
277224,171235,3257211945,10
277274,171283,067102423X,4
277457,171444,1573227331,7
277482,171445,1558743669,8
277483,171445,1558745157,8
277664,171602,1558749659,7
277796,171763,1853260045,8
277856,171818,1573225517,10
277908,171846,1853260150,9
277954,171904,8401327024,9
277974,171904,8440612052,9
277975,171904,8440630115,10
277985,171904,8478885196,10
277990,171904,8484503119,9
278006,171940,1558744673,9
278007,171940,1558745432,10
278173,171999,1573227331,5
278182,172010,034538475X,10
278316,172030,1551664372,9
278464,172098,044023722X,6
278493,172119,043935806X,7
278656,172233,3518381768,7
278715,172343,3257229666,10
278869,172512,044023722X,9
278878,172512,059035342X,10
278891,172512,155166674X,10
278905,172539,044023722X,7
278914,172539,059035342X,10
278928,172558,067166316X,5
278937,172580,038542471X,6
279001,172636,1551664348,7
279002,172636,1551665956,9
279120,172713,038082101X,5
279160,172742,014004261X,10
279480,172844,094845668X,9
279568,172888,2207249190,8
279751,172971,3453062639,6
279758,172986,3442443865,10
279799,173035,1551669307,7
279828,173099,8845906884,9
279933,173194,034540288X,7
280169,173341,1400034779,8
280178,173343,034538475X,7
280312,173415,042510107X,5
280355,173415,059035342X,10
280415,173415,1558743669,7
280428,173427,8423973913,8
280813,173679,059035342X,8
280828,173679,1573225517,7
280895,173694,844065944X,8
281011,173835,081616228X,10
281069,173881,1586638475,10
281101,173930,038082101X,5
281153,173999,2253054747,7
281155,173999,2253076406,8
281186,174031,1400031354,9
281257,174072,155874262X,6
281369,174092,1853260169,8
281409,174142,067167367X,6
281456,174168,044651747X,5
281651,174304,014017737X,10
281853,174304,1558743316,8
281854,174304,1558745157,7
281866,174304,8420646113,6
281875,174322,044023722X,8
281877,174325,3442415519,10
281878,174326,006019491X,8
281966,174375,044651652X,6
281975,174376,3548254152,10
282083,174509,059035342X,8
282181,174596,043935806X,6
282253,174630,044023722X,7
282334,174692,1551668009,8
282348,174700,044023722X,8
282616,174834,038082101X,7
282697,174848,1400034779,9
282829,174892,1551664623,5
282895,174916,037348352X,5
282932,174962,1851523812,10
283003,175003,043935806X,10
283009,175003,059035342X,10
283023,175003,155874262X,10
283024,175003,1558746099,10
283090,175052,059035342X,10
283104,175052,1551665298,7
283105,175052,1558744592,7
283129,175070,043935806X,9
283148,175092,059035342X,9
283170,175100,034540288X,8
283318,175190,1558744630,5
283362,175249,1558745157,8
283470,175304,043935806X,10
283503,175348,155874424X,10
283529,175374,8408020935,8
283649,175517,044651652X,8
283665,175529,051513287X,8
283667,175529,1400034779,8
283733,175623,3257211945,9
283762,175636,059035342X,10
283804,175739,044023722X,7
283862,175805,019282760X,8
283897,175854,048627067X,9
284076,176075,1558744630,6
284077,176075,1558747613,6
284096,176099,059045370X,5
284546,176577,044023722X,7
284584,176624,1558743669,10
284713,176742,3453198875,8
284878,176887,1400034779,7
284879,176887,1558743669,8
284919,176903,1558744150,7
285032,177040,1400034779,5
285155,177072,1400031354,8
285229,177090,051513628X,10
285273,177091,067100042X,7
285333,177157,051513628X,8
285383,177181,1556613628,6
285428,177209,1558747109,9
285468,177237,1558745157,10
285469,177239,1558743669,8
285526,177284,043955490X,10
285605,177349,037351008X,8
285609,177349,1551660504,8
285673,177374,051511779X,8
285728,177375,059035342X,10
285774,177403,1573229571,9
285862,177432,034538475X,7
285900,177432,042513525X,9
286039,177432,067102423X,9
286717,177510,8408031155,5
286922,177688,3426600218,8
287083,177862,1853260002,7
287098,177876,051513628X,9
287145,177923,8478884459,8
287221,178022,051512608X,5
287226,178028,1573229326,5
287449,178151,068484267X,10
287633,178201,1400034779,7
287657,178223,155166576X,8
287658,178223,1551666022,9
287659,178223,1551668009,9
287669,178238,034540047X,7
287672,178240,034539657X,7
287674,178240,038056176X,5
287725,178310,1573229326,8
287919,178522,044651652X,10
287938,178522,067167367X,8
287988,178558,044023722X,8
288100,178667,044023722X,3
288158,178695,1400034779,10
288185,178749,1558745718,5
288371,178920,006019491X,10
288481,178969,1558743669,8
288561,179019,1559703237,10
288565,179030,038542471X,7
288882,179288,1558749373,10
288991,179423,1572702516,10
289083,179501,043935806X,10
289113,179532,1573225517,7
289175,179624,8401479460,8
289186,179624,8420646113,7
289316,179718,034538475X,9
289460,179730,059035342X,10
289551,179734,043935806X,10
289651,179739,1558748008,7
289653,179741,006102063X,7
289787,179772,1558748865,10
289878,179791,1853262447,10
289891,179795,3404130359,5
289915,179799,1558744592,10
290019,179853,3453007867,7
290082,179906,068484267X,5
290119,179939,8445071408,9
290120,179939,8445071416,10
290121,179939,8445071777,9
